"","Hit","TTseq_Pos","TTseq_Neg","TTseq_Total","RNAseq_Pos","RNAseq_Neg","RNAseq_Total","TPM_TTseq_Total","TPM_TTseq_Pos","TPM_TTseq_Neg","TPM_RNAseq_Total","TPM_RNAseq_Pos","TPM_RNAseq_Neg","FractionPos_TTseq","FractionPos_RNAseq","Ratio_TTversusRNA","PassThresh_TT","PassThresh_RNA","TT_Enrich"
"Enh830",TRUE,0,0,0,1,1,2,0,0,0,0.0301845591099165,0.0150922795549583,0.0150922795549583,0,0.5,0.00497512437810945,FALSE,FALSE,FALSE
"Enh831",TRUE,46,18,64,10,0,10,1.00923387495394,0.725386847623141,0.283847027330794,0.150922795549583,0.150922795549583,0,0.71875,1,6.39460539460539,TRUE,TRUE,TRUE
"Enh832",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh833",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh834",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh835",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh836",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh838",TRUE,0,15,15,1,5,6,0.236539189442329,0,0.236539189442329,0.0905536773297495,0.0150922795549583,0.0754613977747913,0,0.166666666666667,2.49750415973378,TRUE,TRUE,TRUE
"Enh839",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh840",FALSE,3,1,4,0,0,0,0.063077117184621,0.0473078378884657,0.0157692792961553,0,0,0,0.75,0,401,TRUE,FALSE,TRUE
"Enh841",FALSE,0,19,19,0,13,13,0.29961630662695,0,0.29961630662695,0.196199634214457,0,0.196199634214457,0,0,1.46118370484243,TRUE,TRUE,TRUE
"Enh842",FALSE,0,25,25,0,14,14,0.394231982403881,0,0.394231982403881,0.211291913769416,0,0.211291913769416,0,0,1.78515346181299,TRUE,TRUE,TRUE
"Enh843",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh844",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh845",FALSE,3,52,55,0,0,0,0.867310361288539,0.0473078378884657,0.820002523400073,0,0,0,0.0545454545454545,0,5501,TRUE,FALSE,TRUE
"Enh846",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh847",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh848",FALSE,47,5,52,9,1,10,0.820002523400073,0.741156126919297,0.0788463964807763,0.150922795549583,0.135830515994624,0.0150922795549583,0.903846153846154,0.9,5.1958041958042,TRUE,TRUE,TRUE
"Enh849",TRUE,6,4,10,0,0,0,0.157692792961553,0.0946156757769315,0.063077117184621,0,0,0,0.6,0,1001,TRUE,FALSE,TRUE
"Enh850",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh878",TRUE,0,0,0,1,0,1,0,0,0,0.0150922795549583,0.0150922795549583,0,0,1,0.0099009900990099,FALSE,FALSE,FALSE
"Enh887",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh888",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh889",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh890",FALSE,40,0,40,4,0,4,0.63077117184621,0.63077117184621,0,0.060369118219833,0.060369118219833,0,1,1,9.97755610972569,TRUE,TRUE,TRUE
"Enh891",FALSE,0,0,0,0,1,1,0,0,0,0.0150922795549583,0,0.0150922795549583,0,0,0.0099009900990099,FALSE,FALSE,FALSE
"Enh892",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh893",TRUE,23,25,48,3,0,3,0.756925406215452,0.362693423811571,0.394231982403881,0.0452768386648748,0.0452768386648748,0,0.479166666666667,1,15.9501661129568,TRUE,TRUE,TRUE
"Enh894",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh895",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh896",FALSE,0,2,2,0,0,0,0.0315385585923105,0,0.0315385585923105,0,0,0,0,0,201,FALSE,FALSE,FALSE
"Enh897",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh898",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh899",TRUE,14,21,35,1,3,4,0.551924775365434,0.220769910146173,0.33115486521926,0.060369118219833,0.0150922795549583,0.0452768386648748,0.4,0.25,8.73067331670823,TRUE,TRUE,TRUE
"Enh900",TRUE,32,9,41,6,2,8,0.646540451142365,0.504616937476968,0.141923513665397,0.120738236439666,0.0905536773297495,0.0301845591099165,0.780487804878049,0.75,5.11985018726592,TRUE,TRUE,TRUE
"Enh901",TRUE,2,1,3,1,1,2,0.0473078378884657,0.0315385585923105,0.0157692792961553,0.0301845591099165,0.0150922795549583,0.0150922795549583,0.666666666666667,0.5,1.49751243781095,TRUE,FALSE,TRUE
"Enh902",FALSE,4,3,7,0,1,1,0.110384955073087,0.063077117184621,0.0473078378884657,0.0150922795549583,0,0.0150922795549583,0.571428571428571,0,6.94059405940594,TRUE,FALSE,TRUE
"Enh903",FALSE,1,1,2,0,0,0,0.0315385585923105,0.0157692792961553,0.0157692792961553,0,0,0,0.5,0,201,FALSE,FALSE,FALSE
"Enh904",FALSE,3,0,3,1,0,1,0.0473078378884657,0.0473078378884657,0,0.0150922795549583,0.0150922795549583,0,1,1,2.98019801980198,TRUE,FALSE,TRUE
"Enh905",FALSE,4,0,4,0,0,0,0.063077117184621,0.063077117184621,0,0,0,0,1,0,401,TRUE,FALSE,TRUE
"Enh906",FALSE,8,0,8,0,0,0,0.126154234369242,0.126154234369242,0,0,0,0,1,0,801,TRUE,FALSE,TRUE
"Enh907",FALSE,5,9,14,5,2,7,0.220769910146173,0.0788463964807763,0.141923513665397,0.105645956884708,0.0754613977747913,0.0301845591099165,0.357142857142857,0.714285714285714,1.99857346647646,TRUE,TRUE,TRUE
"Enh908",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh909",FALSE,27,0,27,2,0,2,0.425770540996192,0.425770540996192,0,0.0301845591099165,0.0301845591099165,0,1,1,13.4378109452736,TRUE,FALSE,TRUE
"Enh910",FALSE,9,0,9,2,0,2,0.141923513665397,0.141923513665397,0,0.0301845591099165,0.0301845591099165,0,1,1,4.48258706467662,TRUE,FALSE,TRUE
"Enh866",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh867",FALSE,12,10,22,0,6,6,0.346924144515415,0.189231351553863,0.157692792961553,0.0905536773297495,0,0.0905536773297495,0.545454545454545,0,3.66222961730449,TRUE,TRUE,TRUE
"Enh868",FALSE,16,10,26,0,7,7,0.410001261700036,0.252308468738484,0.157692792961553,0.105645956884708,0,0.105645956884708,0.615384615384615,0,3.71041369472183,TRUE,TRUE,TRUE
"Enh869",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh870",FALSE,2,1,3,0,1,1,0.0473078378884657,0.0315385585923105,0.0157692792961553,0.0150922795549583,0,0.0150922795549583,0.666666666666667,0,2.98019801980198,TRUE,FALSE,TRUE
"Enh871",FALSE,2,1,3,0,0,0,0.0473078378884657,0.0315385585923105,0.0157692792961553,0,0,0,0.666666666666667,0,301,TRUE,FALSE,TRUE
"Enh872",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh873",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh874",FALSE,0,1,1,1,0,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0.0150922795549583,0,0,1,1,FALSE,FALSE,FALSE
"Enh875",FALSE,4,5,9,2,1,3,0.141923513665397,0.063077117184621,0.0788463964807763,0.0452768386648748,0.0301845591099165,0.0150922795549583,0.444444444444444,0.666666666666667,2.99335548172757,TRUE,TRUE,TRUE
"Enh876",TRUE,18,6,24,5,1,6,0.378462703107726,0.283847027330794,0.0946156757769315,0.0905536773297495,0.0754613977747913,0.0150922795549583,0.75,0.833333333333333,3.99500831946755,TRUE,TRUE,TRUE
"Enh877",FALSE,10,100,110,0,79,79,1.73462072257708,0.157692792961553,1.57692792961552,1.1922900848417,0,1.1922900848417,0.0909090909090909,0,1.39235539805088,TRUE,TRUE,TRUE
"Enh879",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh880",FALSE,0,13,13,0,2,2,0.205000630850018,0,0.205000630850018,0.0301845591099165,0,0.0301845591099165,0,0,6.4726368159204,TRUE,FALSE,TRUE
"Enh881",FALSE,0,8,8,0,0,0,0.126154234369242,0,0.126154234369242,0,0,0,0,0,801,TRUE,FALSE,TRUE
"Enh882",FALSE,0,6,6,0,1,1,0.0946156757769315,0,0.0946156757769315,0.0150922795549583,0,0.0150922795549583,0,0,5.95049504950495,TRUE,FALSE,TRUE
"Enh883",FALSE,0,5,5,0,1,1,0.0788463964807763,0,0.0788463964807763,0.0150922795549583,0,0.0150922795549583,0,0,4.96039603960396,TRUE,FALSE,TRUE
"Enh884",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh885",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh886",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh971",TRUE,341,3,344,64,4,68,5.42463207787741,5.37732423998894,0.0473078378884657,1.02627500973716,0.965905891517328,0.060369118219833,0.991279069767442,0.941176470588235,5.05822673136303,TRUE,TRUE,TRUE
"Enh937",FALSE,4,2,6,0,1,1,0.0946156757769315,0.063077117184621,0.0315385585923105,0.0150922795549583,0,0.0150922795549583,0.666666666666667,0,5.95049504950495,TRUE,FALSE,TRUE
"Enh952",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh953",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh954",TRUE,17,0,17,3,0,3,0.268077748034639,0.268077748034639,0,0.0452768386648748,0.0452768386648748,0,1,1,5.65116279069768,TRUE,TRUE,TRUE
"Enh955",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh956",FALSE,14,15,29,3,1,4,0.457309099588502,0.220769910146173,0.236539189442329,0.060369118219833,0.0452768386648748,0.0150922795549583,0.482758620689655,0.75,7.23441396508728,TRUE,TRUE,TRUE
"Enh957",TRUE,13,13,26,5,1,6,0.410001261700036,0.205000630850018,0.205000630850018,0.0905536773297495,0.0754613977747913,0.0150922795549583,0.5,0.833333333333333,4.32778702163062,TRUE,TRUE,TRUE
"Enh958",FALSE,10,12,22,4,1,5,0.346924144515415,0.157692792961553,0.189231351553863,0.0754613977747913,0.060369118219833,0.0150922795549583,0.454545454545455,0.8,4.39321357285429,TRUE,TRUE,TRUE
"Enh959",FALSE,13,5,18,3,0,3,0.283847027330794,0.205000630850018,0.0788463964807763,0.0452768386648748,0.0452768386648748,0,0.722222222222222,1,5.98338870431894,TRUE,TRUE,TRUE
"Enh960",FALSE,1,2,3,0,0,0,0.0473078378884657,0.0157692792961553,0.0315385585923105,0,0,0,0.333333333333333,0,301,TRUE,FALSE,TRUE
"Enh961",FALSE,1,1,2,0,0,0,0.0315385585923105,0.0157692792961553,0.0157692792961553,0,0,0,0.5,0,201,FALSE,FALSE,FALSE
"Enh962",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh963",FALSE,5,1,6,0,0,0,0.0946156757769315,0.0788463964807763,0.0157692792961553,0,0,0,0.833333333333333,0,601,TRUE,FALSE,TRUE
"Enh964",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh965",FALSE,0,1,1,0,0,0,0.0157692792961553,0,0.0157692792961553,0,0,0,0,0,101,FALSE,FALSE,FALSE
"Enh966",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh967",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh968",TRUE,15,0,15,2,0,2,0.236539189442329,0.236539189442329,0,0.0301845591099165,0.0301845591099165,0,1,1,7.46766169154229,TRUE,FALSE,TRUE
"Enh969",FALSE,1,0,1,0,0,0,0.0157692792961553,0.0157692792961553,0,0,0,0,1,0,101,FALSE,FALSE,FALSE
"Enh970",FALSE,274,6,280,68,2,70,4.41539820292347,4.32078252714654,0.0946156757769315,1.05645956884708,1.02627500973716,0.0301845591099165,0.978571428571429,0.971428571428571,3.99957148978717,TRUE,TRUE,TRUE
"Enh972",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh973",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh974",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh911",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh912",FALSE,211,2,213,30,0,30,3.35885649008107,3.32731793148876,0.0315385585923105,0.452768386648748,0.452768386648748,0,0.990610328638498,1,7.09796734421859,TRUE,TRUE,TRUE
"Enh913",FALSE,18,4,22,10,0,10,0.346924144515415,0.283847027330794,0.063077117184621,0.150922795549583,0.150922795549583,0,0.818181818181818,1,2.1988011988012,TRUE,TRUE,TRUE
"Enh914",FALSE,49,0,49,15,0,15,0.772694685511607,0.772694685511607,0,0.226384193324374,0.226384193324374,0,1,1,3.26515656229181,TRUE,TRUE,TRUE
"Enh915",FALSE,3,1,4,3,1,4,0.063077117184621,0.0473078378884657,0.0157692792961553,0.060369118219833,0.0452768386648748,0.0150922795549583,0.75,0.75,1,TRUE,TRUE,FALSE
"Enh916",FALSE,2,3,5,3,0,3,0.0788463964807763,0.0315385585923105,0.0473078378884657,0.0452768386648748,0.0452768386648748,0,0.4,1,1.66445182724253,TRUE,TRUE,TRUE
"Enh917",FALSE,5,2,7,2,0,2,0.110384955073087,0.0788463964807763,0.0315385585923105,0.0301845591099165,0.0301845591099165,0,0.714285714285714,1,3.48756218905473,TRUE,FALSE,TRUE
"Enh918",FALSE,0,0,0,0,1,1,0,0,0,0.0150922795549583,0,0.0150922795549583,0,0,0.0099009900990099,FALSE,FALSE,FALSE
"Enh919",FALSE,3,12,15,0,1,1,0.236539189442329,0.0473078378884657,0.189231351553863,0.0150922795549583,0,0.0150922795549583,0.2,0,14.8613861386139,TRUE,FALSE,TRUE
"Enh920",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh921",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh922",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh923",FALSE,2,0,2,0,0,0,0.0315385585923105,0.0315385585923105,0,0,0,0,1,0,201,FALSE,FALSE,FALSE
"Enh924",FALSE,11,0,11,0,0,0,0.173462072257708,0.173462072257708,0,0,0,0,1,0,1101,TRUE,FALSE,TRUE
"Enh925",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh926",FALSE,1,9,10,3,0,3,0.157692792961553,0.0157692792961553,0.141923513665397,0.0452768386648748,0.0452768386648748,0,0.1,1,3.32558139534884,TRUE,TRUE,TRUE
"Enh927",FALSE,5,6,11,4,0,4,0.173462072257708,0.0788463964807763,0.0946156757769315,0.060369118219833,0.060369118219833,0,0.454545454545455,1,2.74563591022444,TRUE,TRUE,TRUE
"Enh928",FALSE,0,1,1,0,1,1,0.0157692792961553,0,0.0157692792961553,0.0150922795549583,0,0.0150922795549583,0,0,1,FALSE,FALSE,FALSE
"Enh929",FALSE,13,1,14,4,0,4,0.220769910146173,0.205000630850018,0.0157692792961553,0.060369118219833,0.060369118219833,0,0.928571428571429,1,3.49376558603491,TRUE,TRUE,TRUE
"Enh930",FALSE,21,1,22,8,0,8,0.346924144515415,0.33115486521926,0.0157692792961553,0.120738236439666,0.120738236439666,0,0.954545454545455,1,2.7478152309613,TRUE,TRUE,TRUE
"Enh931",TRUE,22,1,23,11,0,11,0.362693423811571,0.346924144515415,0.0157692792961553,0.166015075104541,0.166015075104541,0,0.956521739130435,1,2.08991825613079,TRUE,TRUE,TRUE
"Enh932",FALSE,2,5,7,0,0,0,0.110384955073087,0.0315385585923105,0.0788463964807763,0,0,0,0.285714285714286,0,701,TRUE,FALSE,TRUE
"Enh933",FALSE,0,4,4,0,0,0,0.063077117184621,0,0.063077117184621,0,0,0,0,0,401,TRUE,FALSE,TRUE
"Enh934",FALSE,6,5,11,0,0,0,0.173462072257708,0.0946156757769315,0.0788463964807763,0,0,0,0.545454545454545,0,1101,TRUE,FALSE,TRUE
"Enh935",TRUE,6,0,6,1,0,1,0.0946156757769315,0.0946156757769315,0,0.0150922795549583,0.0150922795549583,0,1,1,5.95049504950495,TRUE,FALSE,TRUE
"Enh936",FALSE,4,0,4,1,0,1,0.063077117184621,0.063077117184621,0,0.0150922795549583,0.0150922795549583,0,1,1,3.97029702970297,TRUE,FALSE,TRUE
"Enh938",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh939",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh940",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh941",FALSE,14,0,14,6,0,6,0.220769910146173,0.220769910146173,0,0.0905536773297495,0.0905536773297495,0,1,1,2.33111480865225,TRUE,TRUE,TRUE
"Enh942",TRUE,0,2,2,0,1,1,0.0315385585923105,0,0.0315385585923105,0.0150922795549583,0,0.0150922795549583,0,0,1.99009900990099,FALSE,FALSE,FALSE
"Enh943",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh944",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh945",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh946",FALSE,0,10,10,0,0,0,0.157692792961553,0,0.157692792961553,0,0,0,0,0,1001,TRUE,FALSE,TRUE
"Enh947",FALSE,1,0,1,1,0,1,0.0157692792961553,0.0157692792961553,0,0.0150922795549583,0.0150922795549583,0,1,1,1,FALSE,FALSE,FALSE
"Enh948",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh949",TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh950",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh951",TRUE,6,25,31,1,42,43,0.488847658180813,0.0946156757769315,0.394231982403881,0.648968020863205,0.0150922795549583,0.633875741308247,0.193548387096774,0.0232558139534884,0.720995117414555,TRUE,TRUE,FALSE
"Enh975",TRUE,3,5,8,0,0,0,0.126154234369242,0.0473078378884657,0.0788463964807763,0,0,0,0.375,0,801,TRUE,FALSE,TRUE
"Enh976",TRUE,1,5,6,0,2,2,0.0946156757769315,0.0157692792961553,0.0788463964807763,0.0301845591099165,0,0.0301845591099165,0.166666666666667,0,2.99004975124378,TRUE,FALSE,TRUE
"Enh977",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh978",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE
"Enh979",FALSE,1,15,16,1,10,11,0.252308468738484,0.0157692792961553,0.236539189442329,0.166015075104541,0.0150922795549583,0.150922795549583,0.0625,0.0909090909090909,1.45413260672116,TRUE,TRUE,TRUE
